10,11072023,0.00,05,0013594
20,506003,BE,INE618D01015,0.00,0.00,100.00,0.00,0.00,100.00
20,506024,BE,INE219D01012,0.00,0.00,100.00,0.00,0.00,100.00
20,506042,BE,INE821R01015,0.00,0.00,100.00,0.00,0.00,100.00
20,506105,EQ,INE441L01015,16.04,0.00,21.50,3.50,0.00,25.00
20,506120,BE,INE07I701011,0.00,0.00,100.00,0.00,0.00,100.00
20,506122,BE,INE820M01018,0.00,0.00,100.00,0.00,0.00,100.00
20,506128,EQ,INE383L01019,25.65,0.00,25.65,3.50,0.00,29.15
20,506134,BE,INE512D01028,0.00,0.00,100.00,0.00,0.00,100.00
20,506161,BE,INE073I01012,0.00,0.00,100.00,0.00,0.00,100.00
20,506162,BE,INE122V01010,0.00,0.00,100.00,0.00,0.00,100.00
20,506166,BE,INE070K01014,0.00,0.00,100.00,0.00,0.00,100.00
20,506178,BE,INE092P01017,0.00,0.00,100.00,0.00,0.00,100.00
20,506180,BE,INE668L01013,0.00,0.00,100.00,0.00,0.00,100.00
20,506186,EQ,INE403B01016,26.67,0.00,26.67,3.50,0.00,30.17
20,506190,BE,INE978L01016,0.00,0.00,100.00,0.00,0.00,100.00
20,506196,BE,INE965V01012,0.00,0.00,100.00,0.00,0.00,100.00
20,506248,EQ,INE275D01022,18.14,0.00,21.50,3.50,0.00,25.00
20,506260,EQ,INE489G01022,15.29,0.00,15.29,3.50,0.00,18.79
20,506313,BE,INE789D01014,0.00,0.00,100.00,0.00,0.00,100.00
20,506365,BE,INE320M01019,0.00,0.00,100.00,0.00,0.00,100.00
20,506414,EQ,INE225B01021,16.81,0.00,16.81,3.50,0.00,20.31
20,506520,EQ,INE693E01016,22.82,0.00,22.82,3.50,73.68,100.00
20,506528,BE,INE881E01017,0.00,0.00,100.00,0.00,0.00,100.00
20,506530,BE,INE060E01018,0.00,0.00,100.00,0.00,0.00,100.00
20,506532,EQ,INE265B01019,21.76,0.00,21.76,3.50,0.00,25.26
20,506543,EQ,INE468C01017,22.84,0.00,22.84,3.50,0.00,26.34
20,506597,EQ,INE841D01013,19.24,0.00,21.50,3.50,0.00,25.00
20,506605,BE,INE752B01024,0.00,0.00,100.00,0.00,0.00,100.00
20,506685,EQ,INE405A01021,14.53,0.00,14.53,3.50,0.00,18.03
20,506687,EQ,INE687A01016,14.06,0.00,14.06,3.50,0.00,17.56
20,506734,EQ,INE741A01011,16.83,0.00,21.50,3.50,0.00,25.00
20,506808,EQ,INE400A01014,23.49,0.00,23.49,3.50,0.00,26.99
20,506852,EQ,INE607A01022,20.79,0.00,20.79,3.50,0.00,24.29
20,506854,EQ,INE639B01015,22.23,0.00,22.23,3.50,74.27,100.00
20,506858,BE,INE636P01011,0.00,0.00,100.00,0.00,0.00,100.00
20,506863,BE,INE716M01034,0.00,0.00,100.00,0.00,0.00,100.00
20,506879,EQ,INE942C01029,19.33,0.00,19.33,3.50,0.00,22.83
20,506906,BE,INE467X01015,0.00,0.00,100.00,0.00,0.00,100.00
20,506910,EQ,INE703C01025,20.39,0.00,21.50,3.50,0.00,25.00
20,506919,EQ,INE987A01010,17.97,0.00,21.50,3.50,0.00,25.00
20,506935,BE,INE423K01015,0.00,0.00,100.00,0.00,0.00,100.00
20,506945,BE,INE684U01011,0.00,0.00,100.00,0.00,0.00,100.00
20,506947,BE,INE334N01018,0.00,0.00,100.00,0.00,0.00,100.00
20,506975,BE,INE374C01017,0.00,0.00,100.00,0.00,0.00,100.00
20,506981,EQ,INE472D01017,16.97,0.00,21.50,3.50,0.00,25.00
20,507155,BE,INE574A01016,0.00,0.00,100.00,0.00,0.00,100.00
20,507180,EQ,INE133B01019,25.47,0.00,25.47,3.50,0.00,28.97
20,507265,EQ,INE044N01021,0.00,0.00,50.00,3.50,0.00,53.50
20,507300,EQ,INE615A01017,19.72,0.00,21.50,3.50,0.00,25.00
20,507474,EQ,INE991B01010,22.13,0.00,22.13,3.50,0.00,25.63
20,507486,BE,INE470N01010,0.00,0.00,100.00,0.00,0.00,100.00
20,507498,EQ,INE544C01023,21.75,0.00,21.75,3.50,74.75,100.00
20,507515,BE,INE557D01015,0.00,0.00,100.00,0.00,0.00,100.00
20,507530,EQ,INE04VT01017,0.00,0.00,75.00,3.50,0.00,78.50
20,507543,BE,INE495D01018,0.00,0.00,100.00,0.00,0.00,100.00
